datum,kraj_nuts_kod,okres_lau_kod,kumulativni_pocet_nakazenych,kumulativni_pocet_vylecenych,kumulativni_pocet_umrti
2020-11-05,CZ064,CZ0644,2593,1623,64
2020-11-05,CZ064,CZ0645,6550,4429,103
2020-11-05,CZ064,CZ0646,2627,1744,45
2020-11-05,CZ064,CZ0647,2789,1825,69
2020-11-05,CZ071,CZ0711,1324,818,22
2020-11-05,CZ071,CZ0712,9295,6623,124
2020-11-05,CZ071,CZ0713,4719,3135,42
2020-11-05,CZ071,CZ0714,5264,3319,62
2020-11-05,CZ071,CZ0715,3807,2394,55
2020-11-05,CZ072,CZ0721,4496,3156,52
2020-11-05,CZ072,CZ0722,7649,5504,105
2020-11-05,CZ072,CZ0723,6005,3804,58
2020-11-05,CZ072,CZ0724,9094,6448,91
2020-11-05,CZ080,CZ0801,2299,1524,32
2020-11-05,CZ080,CZ0802,8168,5497,102
2020-11-05,CZ080,CZ0803,8163,6140,64
2020-11-05,CZ080,CZ0804,4828,3158,48
2020-11-05,CZ080,CZ0805,6992,4517,78
2020-11-05,CZ080,CZ0806,10226,7291,157
2020-11-05,,,15,909,0
2020-11-06,CZ010,CZ0100,49324,43355,527
2020-11-06,CZ020,CZ0201,5216,3740,63
2020-11-06,CZ020,CZ0202,3325,2690,31
2020-11-06,CZ020,CZ0203,5423,4145,42
2020-11-06,CZ020,CZ0204,4308,3183,64
2020-11-06,CZ020,CZ0205,2244,1604,34
2020-11-06,CZ020,CZ0206,3628,2847,44
2020-11-06,CZ020,CZ0207,4659,3318,60
2020-11-06,CZ020,CZ0208,3486,2678,45
2020-11-06,CZ020,CZ0209,6402,5458,42
2020-11-06,CZ020,CZ020A,5237,4889,39
2020-11-06,CZ020,CZ020B,5427,4220,36
2020-11-06,CZ020,CZ020C,2293,1507,24
2020-11-06,CZ031,CZ0311,7757,6026,85
2020-11-06,CZ031,CZ0312,1621,1106,32
2020-11-06,CZ031,CZ0313,3238,1946,56
2020-11-06,CZ031,CZ0314,2945,1916,27
2020-11-06,CZ031,CZ0315,1793,1168,51
2020-11-06,CZ031,CZ0316,2542,1819,50
2020-11-06,CZ031,CZ0317,4275,3123,68
2020-11-06,CZ032,CZ0321,2044,1634,39
2020-11-06,CZ032,CZ0322,3117,2187,39
2020-11-06,CZ032,CZ0323,7964,6446,74
2020-11-06,CZ032,CZ0324,2939,2206,44
2020-11-06,CZ032,CZ0325,3415,2745,29
2020-11-06,CZ032,CZ0326,1652,1210,27
2020-11-06,CZ032,CZ0327,1496,1046,29
2020-11-06,CZ041,CZ0411,2256,1692,93
2020-11-06,CZ041,CZ0412,3081,2185,58
2020-11-06,CZ041,CZ0413,2559,1673,70
2020-11-06,CZ042,CZ0421,3491,2388,56
2020-11-06,CZ042,CZ0422,4373,3035,83
2020-11-06,CZ042,CZ0423,4972,3753,69
2020-11-06,CZ042,CZ0424,2656,1818,42
2020-11-06,CZ042,CZ0425,3107,1955,44
2020-11-06,CZ042,CZ0426,3215,2088,38
2020-11-06,CZ042,CZ0427,4118,2882,48
2020-11-06,CZ051,CZ0511,2762,1716,17
2020-11-06,CZ051,CZ0512,3516,2279,41
2020-11-06,CZ051,CZ0513,7534,5557,55
2020-11-06,CZ051,CZ0514,3139,2055,31
2020-11-06,CZ052,CZ0521,6388,4664,69
2020-11-06,CZ052,CZ0522,2626,1659,36
2020-11-06,CZ052,CZ0523,5440,3782,73
2020-11-06,CZ052,CZ0524,2704,1785,25
2020-11-06,CZ052,CZ0525,4464,2955,60
2020-11-06,CZ053,CZ0531,4183,2697,44
2020-11-06,CZ053,CZ0532,6093,4080,54
2020-11-06,CZ053,CZ0533,3813,2618,45
2020-11-06,CZ053,CZ0534,4908,3330,51
2020-11-06,CZ063,CZ0631,3360,2147,52
2020-11-06,CZ063,CZ0632,4223,2993,61
2020-11-06,CZ063,CZ0633,3374,2170,49
2020-11-06,CZ063,CZ0634,3972,2757,81
2020-11-06,CZ063,CZ0635,4988,3625,62
2020-11-06,CZ064,CZ0641,3460,2469,64
2020-11-06,CZ064,CZ0642,12718,9525,156
2020-11-06,CZ064,CZ0643,7200,5010,92
2020-11-06,CZ064,CZ0644,2673,1760,68
2020-11-06,CZ064,CZ0645,6678,4779,107
2020-11-06,CZ064,CZ0646,2718,1861,47
2020-11-06,CZ064,CZ0647,2884,1941,70
2020-11-06,CZ071,CZ0711,1393,891,22
2020-11-06,CZ071,CZ0712,9517,6985,128
2020-11-06,CZ071,CZ0713,4893,3345,42
2020-11-06,CZ071,CZ0714,5458,3657,63
2020-11-06,CZ071,CZ0715,3943,2599,59
2020-11-06,CZ072,CZ0721,4602,3367,54
2020-11-06,CZ072,CZ0722,7838,5754,107
2020-11-06,CZ072,CZ0723,6221,4068,61
2020-11-06,CZ072,CZ0724,9298,6865,99
2020-11-06,CZ080,CZ0801,2369,1658,33
2020-11-06,CZ080,CZ0802,8419,5939,107
2020-11-06,CZ080,CZ0803,8382,6436,71
2020-11-06,CZ080,CZ0804,4983,3416,53
2020-11-06,CZ080,CZ0805,7221,4831,81
2020-11-06,CZ080,CZ0806,10487,7684,161
2020-11-06,,,17,940,0
2020-11-07,CZ010,CZ0100,49725,44108,538
2020-11-07,CZ020,CZ0201,5253,3815,66
2020-11-07,CZ020,CZ0202,3373,2709,31
2020-11-07,CZ020,CZ0203,5525,4194,47
2020-11-07,CZ020,CZ0204,4350,3229,66
2020-11-07,CZ020,CZ0205,2295,1629,37
2020-11-07,CZ020,CZ0206,3682,2878,45
2020-11-07,CZ020,CZ0207,4765,3391,60
2020-11-07,CZ020,CZ0208,3561,2709,45
2020-11-07,CZ020,CZ0209,6469,5590,44
2020-11-07,CZ020,CZ020A,5287,4981,40
2020-11-07,CZ020,CZ020B,5541,4254,37
2020-11-07,CZ020,CZ020C,2328,1542,25
2020-11-07,CZ031,CZ0311,7914,6203,86
2020-11-07,CZ031,CZ0312,1658,1122,35
2020-11-07,CZ031,CZ0313,3350,2070,62
2020-11-07,CZ031,CZ0314,2964,1939,28
2020-11-07,CZ031,CZ0315,1873,1174,53
2020-11-07,CZ031,CZ0316,2766,1858,52
2020-11-07,CZ031,CZ0317,4310,3191,70
2020-11-07,CZ032,CZ0321,2073,1689,42
2020-11-07,CZ032,CZ0322,3130,2282,40
2020-11-07,CZ032,CZ0323,8012,6564,80
2020-11-07,CZ032,CZ0324,2964,2242,46
2020-11-07,CZ032,CZ0325,3443,2791,30
2020-11-07,CZ032,CZ0326,1659,1246,28
2020-11-07,CZ032,CZ0327,1542,1083,30
2020-11-07,CZ041,CZ0411,2341,1718,94
2020-11-07,CZ041,CZ0412,3239,2279,63
2020-11-07,CZ041,CZ0413,2693,1760,70
2020-11-07,CZ042,CZ0421,3569,2437,59
2020-11-07,CZ042,CZ0422,4514,3194,85
2020-11-07,CZ042,CZ0423,5096,3794,75
2020-11-07,CZ042,CZ0424,2752,1852,43
2020-11-07,CZ042,CZ0425,3244,2107,45
2020-11-07,CZ042,CZ0426,3284,2212,38
2020-11-07,CZ042,CZ0427,4183,2997,52
2020-11-07,CZ051,CZ0511,2835,1809,19
2020-11-07,CZ051,CZ0512,3612,2372,42
2020-11-07,CZ051,CZ0513,7670,5673,56
2020-11-07,CZ051,CZ0514,3199,2120,32
2020-11-07,CZ052,CZ0521,6510,4786,74
2020-11-07,CZ052,CZ0522,2722,1704,38
2020-11-07,CZ052,CZ0523,5505,3982,77
2020-11-07,CZ052,CZ0524,2801,1872,26
2020-11-07,CZ052,CZ0525,4525,3059,66
2020-11-07,CZ053,CZ0531,4249,2765,44
2020-11-07,CZ053,CZ0532,6204,4256,61
2020-11-07,CZ053,CZ0533,3901,2734,45
2020-11-07,CZ053,CZ0534,5000,3480,57
2020-11-07,CZ063,CZ0631,3561,2249,52
2020-11-07,CZ063,CZ0632,4353,3055,64
2020-11-07,CZ063,CZ0633,3471,2200,52
2020-11-07,CZ063,CZ0634,4131,2862,83
2020-11-07,CZ063,CZ0635,5087,3771,62
2020-11-07,CZ064,CZ0641,3524,2510,67
2020-11-07,CZ064,CZ0642,12955,9781,161
2020-11-07,CZ064,CZ0643,7359,5167,96
2020-11-07,CZ064,CZ0644,2745,1827,70
2020-11-07,CZ064,CZ0645,6799,4829,113
2020-11-07,CZ064,CZ0646,2782,1892,47
2020-11-07,CZ064,CZ0647,2963,1966,71
2020-11-07,CZ071,CZ0711,1431,924,26
2020-11-07,CZ071,CZ0712,9633,7177,132
2020-11-07,CZ071,CZ0713,4983,3447,46
2020-11-07,CZ071,CZ0714,5540,3742,67
2020-11-07,CZ071,CZ0715,4011,2663,59
2020-11-07,CZ072,CZ0721,4652,3419,57
2020-11-07,CZ072,CZ0722,7965,5880,110
2020-11-07,CZ072,CZ0723,6379,4233,62
2020-11-07,CZ072,CZ0724,9419,7018,106
2020-11-07,CZ080,CZ0801,2491,1707,35
2020-11-07,CZ080,CZ0802,8611,6120,115
2020-11-07,CZ080,CZ0803,8634,6553,75
2020-11-07,CZ080,CZ0804,5112,3491,56
2020-11-07,CZ080,CZ0805,7415,5042,86
2020-11-07,CZ080,CZ0806,10663,7889,162
2020-11-07,,,17,953,0
2020-11-08,CZ010,CZ0100,49923,45314,553
2020-11-08,CZ020,CZ0201,5335,4025,72
2020-11-08,CZ020,CZ0202,3382,2817,31
2020-11-08,CZ020,CZ0203,5574,4405,50
2020-11-08,CZ020,CZ0204,4368,3383,67
2020-11-08,CZ020,CZ0205,2321,1710,39
2020-11-08,CZ020,CZ0206,3691,2995,46
2020-11-08,CZ020,CZ0207,4798,3586,67
2020-11-08,CZ020,CZ0208,3569,2858,48
2020-11-08,CZ020,CZ0209,6513,5847,46
2020-11-08,CZ020,CZ020A,5308,5150,41
2020-11-08,CZ020,CZ020B,5582,4482,40
2020-11-08,CZ020,CZ020C,2336,1642,26
2020-11-08,CZ031,CZ0311,8000,6506,89
2020-11-08,CZ031,CZ0312,1675,1165,37
2020-11-08,CZ031,CZ0313,3362,2247,63
2020-11-08,CZ031,CZ0314,2969,2095,28
2020-11-08,CZ031,CZ0315,1879,1269,54
2020-11-08,CZ031,CZ0316,2773,1978,57
2020-11-08,CZ031,CZ0317,4390,3358,75
2020-11-08,CZ032,CZ0321,2095,1773,44
2020-11-08,CZ032,CZ0322,3174,2423,41
2020-11-08,CZ032,CZ0323,8066,6836,83
2020-11-08,CZ032,CZ0324,2986,2357,47
2020-11-08,CZ032,CZ0325,3479,2909,33
2020-11-08,CZ032,CZ0326,1666,1333,28
2020-11-08,CZ032,CZ0327,1584,1137,30
2020-11-08,CZ041,CZ0411,2350,1779,96
2020-11-08,CZ041,CZ0412,3252,2450,65
2020-11-08,CZ041,CZ0413,2698,1892,70
2020-11-08,CZ042,CZ0421,3593,2605,60
2020-11-08,CZ042,CZ0422,4554,3387,88
2020-11-08,CZ042,CZ0423,5104,4065,76
2020-11-08,CZ042,CZ0424,2773,1999,43
2020-11-08,CZ042,CZ0425,3309,2250,49
2020-11-08,CZ042,CZ0426,3343,2360,40
2020-11-08,CZ042,CZ0427,4224,3120,52
2020-11-08,CZ051,CZ0511,2853,1938,20
2020-11-08,CZ051,CZ0512,3655,2509,46
2020-11-08,CZ051,CZ0513,7814,5925,59
2020-11-08,CZ051,CZ0514,3234,2257,34
2020-11-08,CZ052,CZ0521,6556,5049,76
2020-11-08,CZ052,CZ0522,2743,1831,38
2020-11-08,CZ052,CZ0523,5571,4227,81
2020-11-08,CZ052,CZ0524,2856,2043,27
2020-11-08,CZ052,CZ0525,4603,3241,71
2020-11-08,CZ053,CZ0531,4272,2955,46
2020-11-08,CZ053,CZ0532,6246,4591,62
2020-11-08,CZ053,CZ0533,3909,2915,46
2020-11-08,CZ053,CZ0534,5025,3713,61
2020-11-08,CZ063,CZ0631,3635,2388,56
2020-11-08,CZ063,CZ0632,4392,3223,67
2020-11-08,CZ063,CZ0633,3495,2358,56
2020-11-08,CZ063,CZ0634,4136,2985,85
2020-11-08,CZ063,CZ0635,5115,3958,64
2020-11-08,CZ064,CZ0641,3539,2665,74
2020-11-08,CZ064,CZ0642,13020,10206,164
2020-11-08,CZ064,CZ0643,7411,5467,101
2020-11-08,CZ064,CZ0644,2767,1946,71
2020-11-08,CZ064,CZ0645,6821,5138,113
2020-11-08,CZ064,CZ0646,2807,2016,50
2020-11-08,CZ064,CZ0647,2971,2113,76
2020-11-08,CZ071,CZ0711,1446,986,29
2020-11-08,CZ071,CZ0712,9732,7465,137
2020-11-08,CZ071,CZ0713,5058,3638,46
2020-11-08,CZ071,CZ0714,5631,4001,70
2020-11-08,CZ071,CZ0715,4072,2793,65
2020-11-08,CZ072,CZ0721,4699,3590,57
2020-11-08,CZ072,CZ0722,8014,6134,113
2020-11-08,CZ072,CZ0723,6548,4566,64
2020-11-08,CZ072,CZ0724,9520,7385,110
2020-11-08,CZ080,CZ0801,2530,1798,37
2020-11-08,CZ080,CZ0802,8832,6543,120
2020-11-08,CZ080,CZ0803,8740,6753,79
2020-11-08,CZ080,CZ0804,5166,3735,57
2020-11-08,CZ080,CZ0805,7516,5280,89
2020-11-08,CZ080,CZ0806,10770,8240,171
2020-11-08,,,17,966,0
2020-11-09,CZ010,CZ0100,50316,46406,565
2020-11-09,CZ020,CZ0201,5371,4253,74
2020-11-09,CZ020,CZ0202,3407,2904,32
2020-11-09,CZ020,CZ0203,5636,4596,56
2020-11-09,CZ020,CZ0204,4401,3530,70
2020-11-09,CZ020,CZ0205,2352,1804,41
2020-11-09,CZ020,CZ0206,3753,3117,47
2020-11-09,CZ020,CZ0207,4866,3762,70
2020-11-09,CZ020,CZ0208,3598,2983,51
2020-11-09,CZ020,CZ0209,6565,6042,46
2020-11-09,CZ020,CZ020A,5347,5311,41
2020-11-09,CZ020,CZ020B,5630,4680,41
2020-11-09,CZ020,CZ020C,2368,1762,27
2020-11-09,CZ031,CZ0311,8047,6819,94
2020-11-09,CZ031,CZ0312,1688,1215,37
2020-11-09,CZ031,CZ0313,3377,2368,65
2020-11-09,CZ031,CZ0314,3016,2242,30
2020-11-09,CZ031,CZ0315,1888,1381,55
2020-11-09,CZ031,CZ0316,2782,2145,59
2020-11-09,CZ031,CZ0317,4454,3546,77
2020-11-09,CZ032,CZ0321,2130,1846,44
2020-11-09,CZ032,CZ0322,3226,2542,42
2020-11-09,CZ032,CZ0323,8171,7087,87
2020-11-09,CZ032,CZ0324,3017,2461,50
2020-11-09,CZ032,CZ0325,3525,2981,33
2020-11-09,CZ032,CZ0326,1682,1399,29
2020-11-09,CZ032,CZ0327,1615,1204,31
2020-11-09,CZ041,CZ0411,2379,1886,97
2020-11-09,CZ041,CZ0412,3257,2588,72
2020-11-09,CZ041,CZ0413,2704,2033,70
2020-11-09,CZ042,CZ0421,3677,2746,62
2020-11-09,CZ042,CZ0422,4618,3592,91
2020-11-09,CZ042,CZ0423,5166,4326,77
2020-11-09,CZ042,CZ0424,2795,2143,46
2020-11-09,CZ042,CZ0425,3341,2443,51
2020-11-09,CZ042,CZ0426,3396,2492,42
2020-11-09,CZ042,CZ0427,4298,3310,55
2020-11-09,CZ051,CZ0511,2953,2058,22
2020-11-09,CZ051,CZ0512,3719,2641,49
2020-11-09,CZ051,CZ0513,7964,6194,59
2020-11-09,CZ051,CZ0514,3279,2362,37
2020-11-09,CZ052,CZ0521,6631,5224,79
2020-11-09,CZ052,CZ0522,2831,1929,39
2020-11-09,CZ052,CZ0523,5661,4399,85
2020-11-09,CZ052,CZ0524,2901,2127,28
2020-11-09,CZ052,CZ0525,4704,3442,74
2020-11-09,CZ053,CZ0531,4355,3109,46
2020-11-09,CZ053,CZ0532,6370,4846,64
2020-11-09,CZ053,CZ0533,3963,3109,49
2020-11-09,CZ053,CZ0534,5110,3882,65
2020-11-09,CZ063,CZ0631,3758,2545,56
2020-11-09,CZ063,CZ0632,4518,3394,68
2020-11-09,CZ063,CZ0633,3583,2537,58
2020-11-09,CZ063,CZ0634,4247,3131,88
2020-11-09,CZ063,CZ0635,5281,4063,68
2020-11-09,CZ064,CZ0641,3594,2781,81
2020-11-09,CZ064,CZ0642,13161,10538,172
2020-11-09,CZ064,CZ0643,7521,5699,103
2020-11-09,CZ064,CZ0644,2801,2042,72
2020-11-09,CZ064,CZ0645,6945,5427,118
2020-11-09,CZ064,CZ0646,2865,2136,52
2020-11-09,CZ064,CZ0647,3032,2255,80
2020-11-09,CZ071,CZ0711,1459,1016,30
2020-11-09,CZ071,CZ0712,9907,7759,139
2020-11-09,CZ071,CZ0713,5179,3814,50
2020-11-09,CZ071,CZ0714,5780,4263,72
2020-11-09,CZ071,CZ0715,4165,2963,65
2020-11-09,CZ072,CZ0721,4787,3775,58
2020-11-09,CZ072,CZ0722,8115,6413,115
2020-11-09,CZ072,CZ0723,6729,4978,66
2020-11-09,CZ072,CZ0724,9618,7719,112
2020-11-09,CZ080,CZ0801,2587,1903,38
2020-11-09,CZ080,CZ0802,8969,6944,124
2020-11-09,CZ080,CZ0803,8934,7057,81
2020-11-09,CZ080,CZ0804,5379,3976,58
2020-11-09,CZ080,CZ0805,7639,5563,90
2020-11-09,CZ080,CZ0806,10879,8598,181
2020-11-09,,,17,986,0
2020-11-10,CZ010,CZ0100,50897,46947,577
2020-11-10,CZ020,CZ0201,5473,4311,76
2020-11-10,CZ020,CZ0202,3467,2915,33
2020-11-10,CZ020,CZ0203,5767,4656,59
2020-11-10,CZ020,CZ0204,4456,3617,74
2020-11-10,CZ020,CZ0205,2413,1843,41
2020-11-10,CZ020,CZ0206,3846,3241,49
2020-11-10,CZ020,CZ0207,4978,3868,70
2020-11-10,CZ020,CZ0208,3640,3011,54
2020-11-10,CZ020,CZ0209,6654,6110,46
2020-11-10,CZ020,CZ020A,5419,5378,44
2020-11-10,CZ020,CZ020B,5767,4729,42
2020-11-10,CZ020,CZ020C,2396,1881,29
2020-11-10,CZ031,CZ0311,8252,7011,101
2020-11-10,CZ031,CZ0312,1724,1259,38
2020-11-10,CZ031,CZ0313,3475,2448,68
2020-11-10,CZ031,CZ0314,3128,2266,32
2020-11-10,CZ031,CZ0315,2004,1398,55
2020-11-10,CZ031,CZ0316,2949,2176,60
2020-11-10,CZ031,CZ0317,4602,3602,79
2020-11-10,CZ032,CZ0321,2169,1891,44
2020-11-10,CZ032,CZ0322,3308,2567,43
2020-11-10,CZ032,CZ0323,8265,7180,90
2020-11-10,CZ032,CZ0324,3062,2520,51
2020-11-10,CZ032,CZ0325,3568,3034,34
2020-11-10,CZ032,CZ0326,1723,1413,30
2020-11-10,CZ032,CZ0327,1652,1247,32
2020-11-10,CZ041,CZ0411,2443,1903,98
2020-11-10,CZ041,CZ0412,3412,2629,79
2020-11-10,CZ041,CZ0413,2861,2069,70
2020-11-10,CZ042,CZ0421,3811,2796,65
2020-11-10,CZ042,CZ0422,4728,3679,100
2020-11-10,CZ042,CZ0423,5269,4367,82
2020-11-10,CZ042,CZ0424,2857,2187,47
2020-11-10,CZ042,CZ0425,3468,2518,54
2020-11-10,CZ042,CZ0426,3505,2586,45
2020-11-10,CZ042,CZ0427,4382,3392,60
2020-11-10,CZ051,CZ0511,3040,2140,22
2020-11-10,CZ051,CZ0512,3828,2745,49
2020-11-10,CZ051,CZ0513,8123,6306,62
2020-11-10,CZ051,CZ0514,3349,2462,39
2020-11-10,CZ052,CZ0521,6764,5336,85
2020-11-10,CZ052,CZ0522,2885,2043,41
2020-11-10,CZ052,CZ0523,5730,4493,87
2020-11-10,CZ052,CZ0524,2966,2200,29
2020-11-10,CZ052,CZ0525,4862,3530,77
2020-11-10,CZ053,CZ0531,4464,3185,49
2020-11-10,CZ053,CZ0532,6517,4964,66
2020-11-10,CZ053,CZ0533,4100,3154,53
2020-11-10,CZ053,CZ0534,5288,3961,67
2020-11-10,CZ063,CZ0631,3846,2636,59
2020-11-10,CZ063,CZ0632,4743,3454,70
2020-11-10,CZ063,CZ0633,3705,2570,60
2020-11-10,CZ063,CZ0634,4369,3174,90
2020-11-10,CZ063,CZ0635,5479,4111,68
2020-11-10,CZ064,CZ0641,3716,2807,85
2020-11-10,CZ064,CZ0642,13447,10681,182
2020-11-10,CZ064,CZ0643,7712,5784,114
2020-11-10,CZ064,CZ0644,2891,2066,77
2020-11-10,CZ064,CZ0645,7136,5474,120
2020-11-10,CZ064,CZ0646,2959,2163,59
2020-11-10,CZ064,CZ0647,3111,2274,83
2020-11-10,CZ071,CZ0711,1476,1107,31
2020-11-10,CZ071,CZ0712,9974,7954,141
2020-11-10,CZ071,CZ0713,5279,3883,52
2020-11-10,CZ071,CZ0714,5861,4325,77
2020-11-10,CZ071,CZ0715,4229,3089,68
2020-11-10,CZ072,CZ0721,4897,3831,62
2020-11-10,CZ072,CZ0722,8255,6558,119
2020-11-10,CZ072,CZ0723,6815,5084,67
2020-11-10,CZ072,CZ0724,9837,7866,115
2020-11-10,CZ080,CZ0801,2645,1977,38
2020-11-10,CZ080,CZ0802,9131,7193,126
2020-11-10,CZ080,CZ0803,9149,7261,85
2020-11-10,CZ080,CZ0804,5492,4090,58
2020-11-10,CZ080,CZ0805,7804,5795,94
2020-11-10,CZ080,CZ0806,11071,8862,186
2020-11-10,,,18,1018,0
2020-11-11,CZ010,CZ0100,51646,47305,587
2020-11-11,CZ020,CZ0201,5558,4376,78
2020-11-11,CZ020,CZ0202,3547,2949,35
2020-11-11,CZ020,CZ0203,5893,4684,63
2020-11-11,CZ020,CZ0204,4556,3660,75
2020-11-11,CZ020,CZ0205,2474,1867,41
2020-11-11,CZ020,CZ0206,3933,3259,50
2020-11-11,CZ020,CZ0207,5079,3930,71
2020-11-11,CZ020,CZ0208,3812,3028,54
2020-11-11,CZ020,CZ0209,6780,6170,48
2020-11-11,CZ020,CZ020A,5486,5429,45
2020-11-11,CZ020,CZ020B,5941,4778,42
2020-11-11,CZ020,CZ020C,2431,1889,30
2020-11-11,CZ031,CZ0311,8453,7154,104
2020-11-11,CZ031,CZ0312,1781,1283,39
2020-11-11,CZ031,CZ0313,3583,2473,72
2020-11-11,CZ031,CZ0314,3225,2276,33
2020-11-11,CZ031,CZ0315,2031,1405,56
2020-11-11,CZ031,CZ0316,2967,2192,62
2020-11-11,CZ031,CZ0317,4702,3644,80
2020-11-11,CZ032,CZ0321,2210,1910,45
2020-11-11,CZ032,CZ0322,3413,2581,43
2020-11-11,CZ032,CZ0323,8346,7244,92
2020-11-11,CZ032,CZ0324,3089,2574,51
2020-11-11,CZ032,CZ0325,3600,3083,35
2020-11-11,CZ032,CZ0326,1743,1423,30
2020-11-11,CZ032,CZ0327,1692,1277,32
2020-11-11,CZ041,CZ0411,2483,1920,100
2020-11-11,CZ041,CZ0412,3428,2687,82
2020-11-11,CZ041,CZ0413,2869,2106,72
2020-11-11,CZ042,CZ0421,3926,2839,67
2020-11-11,CZ042,CZ0422,4827,3739,106
2020-11-11,CZ042,CZ0423,5353,4402,85
2020-11-11,CZ042,CZ0424,2925,2199,48
2020-11-11,CZ042,CZ0425,3541,2580,58
2020-11-11,CZ042,CZ0426,3580,2648,45
2020-11-11,CZ042,CZ0427,4482,3437,65
2020-11-11,CZ051,CZ0511,3136,2189,24
2020-11-11,CZ051,CZ0512,3847,2778,51
2020-11-11,CZ051,CZ0513,8165,6424,63
2020-11-11,CZ051,CZ0514,3403,2511,41
2020-11-11,CZ052,CZ0521,6884,5441,89
2020-11-11,CZ052,CZ0522,3006,2106,43
2020-11-11,CZ052,CZ0523,5849,4620,89
2020-11-11,CZ052,CZ0524,3068,2274,31
2020-11-11,CZ052,CZ0525,4969,3596,78
2020-11-11,CZ053,CZ0531,4627,3261,51
2020-11-11,CZ053,CZ0532,6688,5082,67
2020-11-11,CZ053,CZ0533,4181,3180,55
2020-11-11,CZ053,CZ0534,5467,4001,68
2020-11-11,CZ063,CZ0631,3980,2738,62
2020-11-11,CZ063,CZ0632,4837,3590,72
2020-11-11,CZ063,CZ0633,3819,2681,61
2020-11-11,CZ063,CZ0634,4490,3262,94
2020-11-11,CZ063,CZ0635,5640,4247,74
2020-11-11,CZ064,CZ0641,3814,2823,90
2020-11-11,CZ064,CZ0642,13646,10774,191
2020-11-11,CZ064,CZ0643,7839,5872,114
2020-11-11,CZ064,CZ0644,2966,2094,80
2020-11-11,CZ064,CZ0645,7270,5516,128
2020-11-11,CZ064,CZ0646,3031,2184,60
2020-11-11,CZ064,CZ0647,3194,2302,90
2020-11-11,CZ071,CZ0711,1511,1113,31
2020-11-11,CZ071,CZ0712,10241,8138,142
2020-11-11,CZ071,CZ0713,5430,3972,54
2020-11-11,CZ071,CZ0714,6028,4390,79
2020-11-11,CZ071,CZ0715,4413,3171,70
2020-11-11,CZ072,CZ0721,4989,3907,64
2020-11-11,CZ072,CZ0722,8413,6681,122
2020-11-11,CZ072,CZ0723,6996,5195,71
2020-11-11,CZ072,CZ0724,10023,7952,120
2020-11-11,CZ080,CZ0801,2800,2026,39
2020-11-11,CZ080,CZ0802,9310,7346,130
2020-11-11,CZ080,CZ0803,9359,7416,89
2020-11-11,CZ080,CZ0804,5631,4239,60
2020-11-11,CZ080,CZ0805,8021,5998,96
2020-11-11,CZ080,CZ0806,11239,9106,192
2020-11-11,,,18,1041,0
2020-11-12,CZ010,CZ0100,52121,48400,600
2020-11-12,CZ020,CZ0201,5683,4547,79
2020-11-12,CZ020,CZ0202,3588,3038,35
2020-11-12,CZ020,CZ0203,5989,4911,64
2020-11-12,CZ020,CZ0204,4612,3776,78
2020-11-12,CZ020,CZ0205,2553,1930,41
2020-11-12,CZ020,CZ0206,4008,3405,54
2020-11-12,CZ020,CZ0207,5167,4085,72
2020-11-12,CZ020,CZ0208,3856,3154,56
2020-11-12,CZ020,CZ0209,6850,6361,48
2020-11-12,CZ020,CZ020A,5540,5550,47
2020-11-12,CZ020,CZ020B,6036,4993,43
2020-11-12,CZ020,CZ020C,2463,1952,30
2020-11-12,CZ031,CZ0311,8562,7506,105
2020-11-12,CZ031,CZ0312,1817,1364,39
2020-11-12,CZ031,CZ0313,3718,2668,74
2020-11-12,CZ031,CZ0314,3297,2428,37
2020-11-12,CZ031,CZ0315,2061,1502,57
2020-11-12,CZ031,CZ0316,3067,2311,62
2020-11-12,CZ031,CZ0317,4811,3785,82
2020-11-12,CZ032,CZ0321,2251,1972,46
2020-11-12,CZ032,CZ0322,3477,2725,43
2020-11-12,CZ032,CZ0323,8467,7455,93
2020-11-12,CZ032,CZ0324,3139,2658,51
2020-11-12,CZ032,CZ0325,3641,3179,36
2020-11-12,CZ032,CZ0326,1774,1502,30
2020-11-12,CZ032,CZ0327,1727,1334,33
2020-11-12,CZ041,CZ0411,2542,2008,101
2020-11-12,CZ041,CZ0412,3512,2782,87
2020-11-12,CZ041,CZ0413,2964,2191,72
2020-11-12,CZ042,CZ0421,4062,3007,70
2020-11-12,CZ042,CZ0422,4904,3869,109
2020-11-12,CZ042,CZ0423,5454,4586,86
2020-11-12,CZ042,CZ0424,2996,2315,49
2020-11-12,CZ042,CZ0425,3616,2714,60
2020-11-12,CZ042,CZ0426,3699,2743,47
2020-11-12,CZ042,CZ0427,4571,3584,66
2020-11-12,CZ051,CZ0511,3247,2270,25
2020-11-12,CZ051,CZ0512,4002,2908,51
2020-11-12,CZ051,CZ0513,8419,6618,68
2020-11-12,CZ051,CZ0514,3499,2637,43
2020-11-12,CZ052,CZ0521,6973,5731,91
2020-11-12,CZ052,CZ0522,3076,2247,45
2020-11-12,CZ052,CZ0523,5914,4780,92
2020-11-12,CZ052,CZ0524,3171,2380,33
2020-11-12,CZ052,CZ0525,5042,3801,81
2020-11-12,CZ053,CZ0531,4718,3439,51
2020-11-12,CZ053,CZ0532,6803,5341,67
2020-11-12,CZ053,CZ0533,4283,3308,55
2020-11-12,CZ053,CZ0534,5659,4221,72
